instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
1218,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135
15458,4,1,10,6,0,4,1,1,0.36,0.3485,0.5,0.1642,1,158
9168,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045,8,36
11485,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224
8898,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70
12630,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160
9877,1,1,2,13,0,2,1,1,0.34,0.303,0.49,0.4179,8,123
5459,3,0,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,27,106
7325,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130
1955,2,0,3,6,0,0,0,3,0.16,0.1818,0.86,0.1343,0,2
2226,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,46,111
1960,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642,23,85
6099,3,0,9,16,0,5,1,2,0.52,0.5,0.48,0.1642,67,291
10371,1,1,3,5,0,2,1,2,0.46,0.4545,0.82,0.194,0,24
1741,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,2,8
1958,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343,17,37
16889,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145
16979,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0.0,0,3
1603,1,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2,2
458,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2
8411,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10
17087,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,26,536
7768,4,0,11,6,0,5,1,1,0.26,0.2727,0.81,0.1045,4,9
15207,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223
8474,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53
5533,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92
5029,3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90
64,1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,9,148
5457,3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,6,18
12794,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0.0,4,118
9410,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75
13399,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,60,146
12627,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642,17,413
5590,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241
15000,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10
16088,4,1,11,0,0,4,1,3,0.28,0.2727,0.61,0.2239,1,14
11707,2,1,5,23,0,1,1,2,0.54,0.5152,0.45,0.194,21,92
4398,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2,2
10496,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212
10400,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150
11043,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100
2021,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0.0,1,9
15697,4,1,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4
11331,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,2,22
1712,1,0,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,9,18
15225,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225
1455,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60
9419,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,9,436
15286,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10
13975,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178
15364,4,1,10,8,0,0,0,3,0.42,0.4242,0.67,0.1343,11,51
6951,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0,1,7
15154,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,105,294
1818,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,32,47
16041,4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,0,8
1086,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40
62,1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,9,67
4046,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,37,108
10219,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184
16933,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,5,380
3099,2,0,5,0,0,6,0,2,0.5,0.4848,0.88,0.1343,24,78
10424,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130
7114,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19
11338,2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,3,50
5278,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,101,284
15933,4,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199
15007,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,189,437
14396,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29
6267,4,0,9,16,0,5,1,3,0.62,0.5455,0.94,0.0,5,51
9329,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229
2727,2,0,4,12,0,4,1,2,0.62,0.5909,0.78,0.2537,23,84
634,1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,19,88
5051,3,0,8,8,0,3,1,2,0.74,0.6667,0.51,0.1642,29,408
13814,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,98,573
1924,2,0,3,22,0,5,1,2,0.28,0.2576,0.38,0.3284,3,40
14060,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,12,48
16680,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178
4011,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23
16670,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81
15069,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,2,11
8658,1,1,1,12,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143
10081,1,1,3,2,0,4,1,2,0.46,0.4545,0.94,0.2836,0,6
9983,1,1,2,23,0,6,0,1,0.24,0.197,0.41,0.4179,7,84
7076,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,10,52
12292,2,1,6,8,0,5,1,2,0.64,0.5758,0.89,0.194,19,675
5864,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,12,269
13526,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342
3148,2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,6,8
10303,1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,15,96
10597,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,102,202
13114,3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,87,154
14462,3,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744
4672,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125
3976,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,149,214
2426,2,0,4,23,1,5,0,2,0.36,0.3485,0.81,0.194,8,56
11814,2,1,5,10,0,6,0,1,0.56,0.5303,0.49,0.0896,132,279
5955,3,0,9,15,0,6,0,1,0.74,0.6818,0.55,0.2239,217,263
10843,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,33,101
15134,4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,77,822
4565,3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985,3,7
11205,2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,6,5
10101,1,1,3,22,0,4,1,1,0.38,0.3939,0.5,0.2537,3,123
6085,3,0,9,2,0,5,1,1,0.4,0.4091,0.71,0.2836,3,7
6670,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183
15224,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262
10844,2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,7,61
8999,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9,101
15391,4,1,10,11,1,1,0,2,0.4,0.4091,0.62,0.0896,72,236
3624,2,0,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,46,139
408,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19
11987,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316
4460,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,160,241
8917,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220
6287,4,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,141,266
1624,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4,9
1596,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34
8914,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88
5450,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88
15313,4,1,10,5,0,5,1,1,0.52,0.5,0.77,0.0,0,41
5376,3,0,8,21,0,2,1,1,0.72,0.6667,0.54,0.0,38,177
171,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20
9732,1,1,2,10,0,3,1,1,0.34,0.303,0.57,0.2985,12,108
2883,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,4,23
3206,2,0,5,11,0,3,1,2,0.54,0.5152,0.94,0.0896,6,17
6473,4,0,10,6,0,0,0,1,0.32,0.3182,0.81,0.1642,2,13
4878,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4
9640,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,38,205
6759,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8
8863,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2
16481,4,1,11,10,0,6,0,2,0.26,0.2273,0.44,0.2985,46,96
8281,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212
7309,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4
14825,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270
16859,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27
1386,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10
15146,4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,2,136
6046,3,0,9,11,0,3,1,1,0.72,0.6818,0.66,0.1642,43,121
13604,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,27,65
684,1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,3,108
2113,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,24,53
14164,3,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161
7529,4,0,11,7,0,2,1,2,0.54,0.5152,0.68,0.1642,21,298
12011,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256
11587,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77
9071,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,1,164
8750,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0.0,7,220
6683,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16
8210,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,17,381
12546,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194,22,142
7444,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,23,185
3972,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,58,111
6963,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217
801,1,0,2,19,0,6,0,2,0.28,0.2424,0.93,0.4478,6,78
13486,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55
748,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,4,47
5381,3,0,8,2,0,3,1,1,0.66,0.6212,0.69,0.0,0,6
5465,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,147,228
13239,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359
9828,1,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,49,142
2207,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196
7278,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171
7151,4,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232
13171,3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,34,114
591,1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,3,76
314,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73
12819,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,19,59
7331,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6
16349,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66
8206,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,7,120
15365,4,1,10,9,0,0,0,3,0.4,0.4091,0.71,0.1343,16,70
1492,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68
2474,2,0,4,23,0,0,0,1,0.44,0.4394,0.67,0.1642,19,37
8566,1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,23,144
15291,4,1,10,7,0,4,1,2,0.64,0.5758,0.89,0.0896,12,379
6330,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0.0,17,315
7540,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,27,414
13055,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2
12639,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642,98,369
2994,2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239,51,148
10426,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206
2523,2,0,4,0,0,3,1,1,0.44,0.4394,0.88,0.1343,4,29
963,1,0,2,17,0,6,0,1,0.32,0.2879,0.31,0.5224,24,113
11953,2,1,5,5,0,5,1,1,0.46,0.4545,0.77,0.1045,1,33
8656,1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52
13170,3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,56,164
5310,3,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,5,22
14990,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699
3690,2,0,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,56,127
5008,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112
14477,3,1,8,9,0,5,1,1,0.74,0.697,0.7,0.0,61,337
9354,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,7,131
7964,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227
13619,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173
14976,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,1,9
13111,3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,107,137
7900,4,0,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,6,273
17197,1,1,12,8,0,1,1,1,0.22,0.2727,0.69,0.0,4,62
1708,1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,150
4106,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139
11327,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33
14397,3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17
6413,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,84,500
6805,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52
6845,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0.0,49,469
7104,4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33,152
579,1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55
2352,2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.194,10,74
15125,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,30,305
11943,2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194,86,451
11078,2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,39,546
16554,4,1,11,11,0,2,1,3,0.3,0.2727,0.87,0.2985,6,59
15910,4,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,45,179
587,1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,0,26
5333,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0.0,0,3
4973,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48
4982,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163
9091,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8,185
3107,2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0.0,16,72
5854,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167
13137,3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,99,194
9932,1,1,2,20,0,4,1,1,0.46,0.4545,0.44,0.1343,23,246
3326,2,0,5,11,0,1,1,1,0.68,0.6364,0.69,0.3881,73,107
4626,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284,205,223
6025,3,0,9,14,0,2,1,1,0.74,0.6667,0.51,0.3284,51,139
12101,2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,34,267
15450,4,1,10,22,0,3,1,1,0.46,0.4545,0.55,0.2985,27,170
12940,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,40,577
13531,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90
17190,1,1,12,0,0,1,1,1,0.22,0.2727,0.69,0.0,0,12
15751,4,1,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,52,201
8651,1,1,1,5,0,0,0,1,0.28,0.2879,0.81,0.1045,0,5
7411,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188
9332,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201
12623,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3
12362,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0.0,4,135
10841,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236
9464,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3
9474,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,61,244
8775,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,14,102
15017,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,59,202
559,1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55
5141,3,0,8,2,0,0,0,2,0.7,0.6667,0.84,0.2239,18,48
7357,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3
5169,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,8,87
15723,4,1,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437
12570,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045,19,188
5113,3,0,8,22,0,5,1,1,0.7,0.6515,0.65,0.2239,51,137
2513,2,0,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,19,88
994,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6
1328,1,0,2,14,0,1,1,3,0.42,0.4242,1.0,0.2985,1,24
5059,3,0,8,16,0,3,1,3,0.68,0.6364,0.79,0.0,21,129
4503,3,0,7,12,0,1,1,1,0.84,0.803,0.53,0.2836,40,108
13084,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110
7850,4,0,11,17,0,1,1,1,0.58,0.5455,0.56,0.194,24,444
6492,4,0,10,1,0,1,1,1,0.36,0.3636,0.81,0.0896,1,5
12435,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642,20,506
1745,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,18,192
11083,2,1,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,9,52
8432,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0.0,1,10
8749,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0.0,11,377
13595,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223
7102,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,46,167
14694,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,172,323
1823,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,29,112
812,1,0,2,6,0,0,0,1,0.26,0.2576,0.6,0.2239,0,1
869,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,6,45
4581,3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.194,94,484
10373,1,1,3,7,0,2,1,2,0.46,0.4545,0.82,0.2836,16,292
12493,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0.0,238,257
12082,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181
14536,3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,63,41
16934,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,24,655
11325,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,10,63
15987,4,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,22,217
10360,1,1,3,18,0,1,1,2,0.6,0.6212,0.43,0.194,89,623
17264,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,0,3
3281,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0.0,187,269
5237,3,0,8,2,0,4,1,1,0.66,0.6212,0.54,0.1343,3,8
8736,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182
14527,3,1,9,11,0,0,0,2,0.74,0.697,0.7,0.0,226,263
4881,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119
5271,3,0,8,12,0,5,1,1,0.8,0.697,0.27,0.0,55,167
7465,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,165,221
4194,3,0,6,15,0,2,1,1,0.86,0.7879,0.41,0.0,39,127
8123,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48
7842,4,0,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191
14611,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126
14526,3,1,9,10,0,0,0,2,0.72,0.697,0.79,0.0,158,230
12038,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478
2559,2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150
1845,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284,30,71
15348,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,317,342
14365,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172
16876,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115
7531,4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,26,174
15624,4,1,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5
5708,3,0,8,6,0,3,1,1,0.54,0.5152,0.77,0.0,4,107
4045,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,31,104
8937,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0,21
9453,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,17,368
12995,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287
3373,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,30,105
10921,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1
6946,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80
3635,2,0,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,24,74
14923,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67
1744,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,24,256
6211,3,0,9,8,0,3,1,2,0.54,0.5152,1.0,0.1045,18,444
16238,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,10,405
3518,2,0,5,11,0,2,1,1,0.86,0.803,0.47,0.0,28,78
15882,4,1,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35
13303,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220
13740,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336
8328,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184
11201,2,1,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,39,232
3397,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,49,94
7269,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128
521,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45
4871,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243
132,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163
9387,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31
14120,3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,96,247
15396,4,1,10,16,1,1,0,3,0.42,0.4242,0.58,0.194,61,316
16968,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432
12851,3,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,197,290
5916,3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.194,1,15
15768,4,1,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,1,5
1980,2,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239,15,239
4746,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93
7062,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27,180
10631,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108
17064,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,13,512
12620,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642,26,68
4823,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143
3598,2,0,6,19,0,5,1,1,0.68,0.6212,0.26,0.2836,53,338
2202,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80
1580,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104
6511,4,0,10,20,0,1,1,3,0.4,0.4091,0.82,0.0,13,191
5136,3,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,28,86
15519,4,1,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642,73,259
16063,4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,19,186
9694,1,1,2,20,0,1,1,1,0.3,0.303,0.42,0.1642,4,210
8523,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42
